Keyword,Period,Year,Date,Hit_Cleaned,Hit,Index,Intensity,Valence,Temporality,Reasoning
Staat,1970-1989,1972,1972-10-20,"Durch die konsequente Umpolung des Nationalgedankens auf den Sozialismus, wie er in der Formel vom sozialistischen Nationalstaat DDR seinen aktuellen Ausdruck findet, glaubt die DDR eine Gegenposition gegen die Auffassung der Bundesrepublik aufgebaut zu haben, die deutsche Nation bestehe trotz der Teilung Deutschlands in zwei Staaten mit unterschiedlichen Gesellschaftssystemen weiter fort.","Durch die konsequente Umpolung des Nationalgedankens auf den Sozialismus, wie er in der Formel vom sozialistischen Nationalstaat DDR seinen aktuellen Ausdruck findet, glaubt die DDR eine Gegenposition gegen die Auffassung der Bundesrepublik aufgebaut zu haben, die deutsche Nation bestehe trotz der Teilung Deutschlands in zwei Staaten mit unterschiedlichen Gesellschaftssystemen weiter fort.",4544,2.0,3.0,gegenwärtig/neutral,"Der 'Staat' erscheint als gegenwärtiger, ideologisch geprägter politischer Akteur (‚sozialistischer Nationalstaat DDR‘) und nicht als ethnisch-biologisches Gemeinschaftskonzept."
Staat,1970-1989,1972,1972-03-03,"So wenig also die Armee Israels ein ""Staat im Staate"" ist oder dazu werden könnte, ist sie doch eine ""Schule der Nation"" - freilich in einem vorteilhaften Sinn dieses sonst so fragwürdigen Begriffs.","So wenig also die Armee Israels ein ""Staat im Staate"" ist oder dazu werden könnte, ist sie doch eine ""Schule der Nation"" - freilich in einem vorteilhaften Sinn dieses sonst so fragwürdigen Begriffs.",4546,3.0,4.0,gegenwärtig/neutral,"‘Staat’ wird als nationenbildendes Konzept in der Gegenwart dargestellt — positiv gezeichnet als 'Schule der Nation', zugleich abgewiesen in der Formulierung 'Staat im Staate'."
Staat,1970-1989,1973,1973-06-29,"Es gibt ja kaum einen Staat dieser Erde, in dem Orden nicht verliehen werden.","Es gibt ja kaum einen Staat dieser Erde, in dem Orden nicht verliehen werden.",4548,1.0,3.0,gegenwärtig/neutral,"Allgemeine, deskriptive Feststellung über gegenwärtige staatliche Praxis (Ordenverleihung) ohne ethnisch-nationalistische Aufladung."
Staat,1970-1989,1973,1973-08-31,"Sie wurde zunächst zahlreichen Museen in den Vereinigten Staaten zur Ausstellung angeboten, von jedem Museum aber abgelehnt.","Sie wurde zunächst zahlreichen Museen in den Vereinigten Staaten zur Ausstellung angeboten, von jedem Museum aber abgelehnt.",4549,1.0,3.0,gegenwärtig/neutral,"'Vereinigten Staaten' fungiert als nüchterne Länderbezeichnung im Kontext der Ausstellungssuche, ohne ethnische Rhetorik oder expressive nationale Aufladung."
Staat,1970-1989,1973,1973-11-09,"Forcierung der im Sommer beschlossenen Landreform (vom Staat aufgekauftes Land soll gegen billige Kredite an Kleinbauern verteilt werden), das Genossenschaftswesen (bei dessen Aufbau Ecevit auf starke deutsche Hilfe hofft) soll gängige agrarische Organisationsform werden.","Forcierung der im Sommer beschlossenen Landreform (vom Staat aufgekauftes Land soll gegen billige Kredite an Kleinbauern verteilt werden), das Genossenschaftswesen (bei dessen Aufbau Ecevit auf starke deutsche Hilfe hofft) soll gängige agrarische Organisationsform werden.",4552,1.0,3.0,zukünftig/projiziert,"Der Staat wird sachlich als administrative Handlungsinstanz bei einer geplanten Landreform dargestellt, ohne nationalistisch-emotionalen Gehalt."
Staat,1970-1989,1973,1973-06-29,"Die Vertragsparteien vereinbaren gemäß Artikel I und zur Verwirklichung des in diesem Artikel erklärten Zieles, von der Prämisse auszugehen, daß jede der Vertragsparteien sich der Androhung oder Anwendung von Gewalt gegen die andere Vertragspartei, gegen die Verbündeten der anderen Vertragspartei sowie gegen andere Staaten in Situationen enthält, die den internationalen Frieden und die Sicherheit gefährden können ...","Die Vertragsparteien vereinbaren gemäß Artikel I und zur Verwirklichung des in diesem Artikel erklärten Zieles, von der Prämisse auszugehen, daß jede der Vertragsparteien sich der Androhung oder Anwendung von Gewalt gegen die andere Vertragspartei, gegen die Verbündeten der anderen Vertragspartei sowie gegen andere Staaten in Situationen enthält, die den internationalen Frieden und die Sicherheit gefährden können ...",4551,1.0,2.0,gegenwärtig/neutral,"Der Staat erscheint hier als jurisch-normativer, souveräner Akteur ohne ethnische Konnotation, in einer restriktiven Mahnung zur Unterlassung von Gewalt."
Staat,1970-1989,1973,1973-10-05,"Der Staat, der Mittel und Möglichkeiten zur Rettung gehabt hätte, setzte diese ein, um unser Land vor einem imaginären Feind aus dem Osten zu schützen, während eben dieses Land vor unseren Augen ermordet wurde.","Der Staat, der Mittel und Möglichkeiten zur Rettung gehabt hätte, setzte diese ein, um unser Land vor einem imaginären Feind aus dem Osten zu schützen, während eben dieses Land vor unseren Augen ermordet wurde.",4550,4.0,1.0,historisch/überholt,"Der Staat wird rückblickend kritisiert, weil er Mittel gegen einen ‚imaginären‘ Ostfeind einsetzte und so das Land vernachlässigte, was nationalistisches Wir‑Vokabular impliziert."
Staat,1970-1989,1972,1972-08-25,"Noch in der Vorwoche hatte Brundage allen Staaten mit Sanktionen gedroht, die diese Absprachen in Frage stellten.","Noch in der Vorwoche hatte Brundage allen Staaten mit Sanktionen gedroht, die diese Absprachen in Frage stellten.",4537,1.0,3.0,gegenwärtig/neutral,"'Staaten' wird als neutrale Bezeichnung für internationale Akteure verwendet, ohne ethnische/biologische Aufladung, und bezieht sich auf eine kürzlich erfolgte Handlung."
Staat,1970-1989,1973,1973-05-04,"So sind zum Beispiel die Programme der schon seit einigen Jahren arbeitenden staatlichen ""Television-Educativa"" in den USA ausgearbeitet worden, das für die Produktion der Sendungen verantwortliche kolumbianische Personal wurde in den Staaten geschult.","So sind zum Beispiel die Programme der schon seit einigen Jahren arbeitenden staatlichen ""Television-Educativa"" in den USA ausgearbeitet worden, das für die Produktion der Sendungen verantwortliche kolumbianische Personal wurde in den Staaten geschult.",4556,1.0,3.0,gegenwärtig/neutral,'staatlich' wird administrativ/institutionell verwendet und beschreibt sachlich laufende Programme und Schulungen.
Staat,1970-1989,1973,1973-06-22,"Die Führung des ostdeutschen Staates ist zweifellos selbstbewußter geworden, aber sie zieht ihr Selbstbewußtsein nicht nur aus der wachsenden internationalen Anerkennung, sondern auch aus einer immer engeren Anlehnung an die Politik und die Ideologie der sowjetischen Führungsmacht.","Die Führung des ostdeutschen Staates ist zweifellos selbstbewußter geworden, aber sie zieht ihr Selbstbewußtsein nicht nur aus der wachsenden internationalen Anerkennung, sondern auch aus einer immer engeren Anlehnung an die Politik und die Ideologie der sowjetischen Führungsmacht.",4554,1.0,2.0,gegenwärtig/neutral,Der Begriff meint das gegenwärtige politische Gebilde der DDR als staatlichen Akteur (nicht ethnisch) und der Satz trägt eine kritische Note wegen der engen Anlehnung an die sowjetische Führungsmacht.
Staat,1970-1989,1973,1973-11-09,"Geeignete Gesetze wären vorzubereiten, Kredite an ölproduzierende Staaten einer Genehmigungspflicht zu unterwerfen, arabische Guthaben einzufrieren.","Geeignete Gesetze wären vorzubereiten, Kredite an ölproduzierende Staaten einer Genehmigungspflicht zu unterwerfen, arabische Guthaben einzufrieren.",4555,1.0,2.0,zukünftig/projiziert,"Bezieht sich instrumental auf fremde ölproduzierende Staaten als Ziel staatlicher Regulierungsmaßnahmen und ist zukunftsorientiert, nicht ethnisch aufgeladen."
Staat,1970-1989,1973,1973-11-23,"Aber nicht nur viele Familien versagen demnach, sondern auch der Staat.","Aber nicht nur viele Familien versagen demnach, sondern auch der Staat.",4558,1.0,1.0,gegenwärtig/neutral,"Kritisiert das gegenwärtige Versagen staatlicher Institutionen; nicht ethnisch aufgeladen, sondern funktional-demokratisch gemeint."
Staat,1970-1989,1973,1973-11-23,"Das Ergebnis des ""Gipfeltreffens"" mit allein sechs afrikanischen Staatspräsidenten war zunächst rhetorisch eine Bestätigung des Willens zum Zusammenhalt; die beteiligten Staaten wollen ihn künftig alljährlich durch eine Tagung dieser Art und durch eine Begegnung der Wirtschafts- und Finanzminister unterstreichen.","Das Ergebnis des ""Gipfeltreffens"" mit allein sechs afrikanischen Staatspräsidenten war zunächst rhetorisch eine Bestätigung des Willens zum Zusammenhalt; die beteiligten Staaten wollen ihn künftig alljährlich durch eine Tagung dieser Art und durch eine Begegnung der Wirtschafts- und Finanzminister unterstreichen.",4557,1.0,4.0,zukünftig/projiziert,"Bezieht sich auf souveräne Staaten als kooperative Akteure zur Bestätigung kollektiver Handlungsabsicht und auf geplante zukünftige Treffen, nicht auf ethnische Blutsgemeinschaft."
Staat,1970-1989,1973,1973-11-09,"Nach anderer Version soll Breschnjew gedroht haben, notfalls den Staat Israel zu zerstören.","Nach anderer Version soll Breschnjew gedroht haben, notfalls den Staat Israel zu zerstören.",4559,2.0,1.0,historisch/überholt,Bezieht sich auf den politischen Staat als Ziel einer (vergangenen) Drohung und enthält keine explizit ethnisch-biologische Sprache.
Staat,1970-1989,1973,1973-06-01,"Jetzt allerdings sah es eine Zeitlang so aus, als hätten die Offiziere sich ein für allemal die Macht im Staat gesichert.","Jetzt allerdings sah es eine Zeitlang so aus, als hätten die Offiziere sich ein für allemal die Macht im Staat gesichert.",4560,1.0,1.0,gegenwärtig/neutral,"Bezieht sich auf den Staat als institutionelle Ordnung, nicht als Blutsgemeinschaft, und stellt ihn als aktuell von einer militärischen Machtübernahme bedroht dar."
Staat,1970-1989,1973,1973-06-29,"Wenn die Beziehungen zwischen den Vertragsparteien oder einer Vertragspartei und anderen Staaten zu irgendeinem Zeitpunkt die Gefahr eines nuklearen Konflikts mit sich bringen oder wenn die Beziehungen zwischen Staaten, die nicht Unterzeichner dieses Abkommens sind, die Gefahr eines Atomkrieges zwischen den Vereinigten Staaten von Amerika und der Union der Sozialistischen Sowjetrepubliken oder zwischen einer Vertragspartei und anderen Staaten hervorzurufen scheinen, dann werden die Vereinigten Staaten und die Sowjetunion gemäß den Bestimmungen dieses Abkommens unverzüglich dringende Verhandlungen miteinander beginnen und alles unternehmen, um diese Gefahr abzuwenden...""","Wenn die Beziehungen zwischen den Vertragsparteien oder einer Vertragspartei und anderen Staaten zu irgendeinem Zeitpunkt die Gefahr eines nuklearen Konflikts mit sich bringen oder wenn die Beziehungen zwischen Staaten, die nicht Unterzeichner dieses Abkommens sind, die Gefahr eines Atomkrieges zwischen den Vereinigten Staaten von Amerika und der Union der Sozialistischen Sowjetrepubliken oder zwischen einer Vertragspartei und anderen Staaten hervorzurufen scheinen, dann werden die Vereinigten Staaten und die Sowjetunion gemäß den Bestimmungen dieses Abkommens unverzüglich dringende Verhandlungen miteinander beginnen und alles unternehmen, um diese Gefahr abzuwenden...""",4564,1.0,3.0,gegenwärtig/neutral,"„Staat“ erscheint als völkerrechtlich-souveräner Akteur in einem juristisch-diplomatischen Kontext, nicht als ethnisch aufgeladene Identitätsform."
Staat,1970-1989,1973,1973-09-14,Boumedienne wollte die zum Teil ja nicht einmal mehr bündnisfreien Staaten - Indiens Pakt mit Moskau ist nur ein Beispiel - wenigstens auf den kleinsten gemeinsamen Nenner bringen.,Boumedienne wollte die zum Teil ja nicht einmal mehr bündnisfreien Staaten - Indiens Pakt mit Moskau ist nur ein Beispiel - wenigstens auf den kleinsten gemeinsamen Nenner bringen.,4561,1.0,1.0,zukünftig/projiziert,"Bezeichnet politische Entitäten, kritisch kommentiert und als Ziel einer von Boumedienne angestrebten Angleichung dargestellt."
Staat,1970-1989,1973,1973-11-02,"Im übrigen scheint der Staat zu erwarten, daß die mittellosen Bürger zu Rechtsanwälten und Rechtsbeiständen gehen, wenn sie rechtlichen Rat benötigen, und daß diese altruistisch denken und Zeit genug haben, um den einkommensschwachen Bürgern auch außerhalb gerichtlicher Verfahren unentgeltlich Rat und Hilfe zu geben.","Im übrigen scheint der Staat zu erwarten, daß die mittellosen Bürger zu Rechtsanwälten und Rechtsbeiständen gehen, wenn sie rechtlichen Rat benötigen, und daß diese altruistisch denken und Zeit genug haben, um den einkommensschwachen Bürgern auch außerhalb gerichtlicher Verfahren unentgeltlich Rat und Hilfe zu geben.",4566,1.0,1.0,gegenwärtig/neutral,"Der Staat wird als gegenwärtige Verwaltungskraft kritisiert, die Erwartungen an private Rechtshilfe externalisiert, ohne ethnisch-nationalistische Bezüge."
Staat,1970-1989,1973,1973-08-10,"Es betont, der Grundvertrag sei ""kein vereinbarter 'modus vivendi', der in absehbarer Zeit durch eine andere grundsätzliche Neubestimmung des Verhältnisses zwischen diesen beiden Staaten abgelöst werden soll.""","Es betont, der Grundvertrag sei ""kein vereinbarter 'modus vivendi', der in absehbarer Zeit durch eine andere grundsätzliche Neubestimmung des Verhältnisses zwischen diesen beiden Staaten abgelöst werden soll.""",4565,1.0,3.0,gegenwärtig/neutral,"Bezeichnet im vertraglichen Kontext zwei völkerrechtliche/politische Einheiten und wird neutral als gegenwärtige Regelung, nicht als ethnisches Identitätszeichen, verwendet."
Staat,1970-1989,1973,1973-10-05,"Mehr als ein Dutzend Staaten haben eine afrikanische Republik anerkannt, die einstweilen erst als Willenserklärung einer Freiheitsbewegung existiert: Guinea-Bissau.","Mehr als ein Dutzend Staaten haben eine afrikanische Republik anerkannt, die einstweilen erst als Willenserklärung einer Freiheitsbewegung existiert: Guinea-Bissau.",4562,1.0,2.0,zukünftig/projiziert,'Staat' erscheint hier als völkerrechtlich-diplomatische Entität; die Republik existiert nur vorläufig als Willenserklärung einer Freiheitsbewegung und ist damit noch projiziert.
Staat,1970-1989,1973,1973-07-13,"Aber es wird wahrscheinlich die Zeit kommen, in der eine kleine, aber effektive britisch französische Abschreckungsmacht mit einer mit den Partnern in der Europäischen Gemeinschaft abgesprochenen Rolle und nur als Ergänzung zu der atomaren Garantie der Vereinigten Staaten, die ihrerseits hierzu Unterstützung liefern, vorteilhaft und erforderlich sein könnte.","Aber es wird wahrscheinlich die Zeit kommen, in der eine kleine, aber effektive britisch französische Abschreckungsmacht mit einer mit den Partnern in der Europäischen Gemeinschaft abgesprochenen Rolle und nur als Ergänzung zu der atomaren Garantie der Vereinigten Staaten, die ihrerseits hierzu Unterstützung liefern, vorteilhaft und erforderlich sein könnte.",4553,1.0,3.0,zukünftig/projiziert,"Der Begriff steht sachlich für den Staat als institutionellen Sicherheitsgaranten in einer prognostizierten zukünftigen Verteidigungsrolle, ohne ethnische oder stolze Symbolik."
Staat,1970-1989,1973,1973-05-11,"Sie beurteilen deshalb ihren Staat weit kritischer als jüngere DDR-Bürger, die ihr Bild von der Bundesrepublik von den eigenen Zeitungen und aus den Magazinsendungen des Westfernsehens beziehen.","Sie beurteilen deshalb ihren Staat weit kritischer als jüngere DDR-Bürger, die ihr Bild von der Bundesrepublik von den eigenen Zeitungen und aus den Magazinsendungen des Westfernsehens beziehen.",4567,1.0,1.0,gegenwärtig/neutral,"'Ihren Staat' wird als Gegenstand kritischer Bewertung älterer DDR-Bürger dargestellt, nicht als identitätsstiftendes Stolzsymbol."
Staat,1970-1989,1973,1973-07-20,"Beide berufen sich dabei auf Lenin, der in ""Staat und Revolution"" schrieb, der Imperialismus führe in der Epoche des Hinüberwachsens vom Kapitalismus in den staatsmonopolistischen Kapitalismus zu einer ungewöhnlichen Stärkung der Staatsmaschinerie, zum unerhörten Anwachsen ihres Beamten- und Militärapparats.","Beide berufen sich dabei auf Lenin, der in ""Staat und Revolution"" schrieb, der Imperialismus führe in der Epoche des Hinüberwachsens vom Kapitalismus in den staatsmonopolistischen Kapitalismus zu einer ungewöhnlichen Stärkung der Staatsmaschinerie, zum unerhörten Anwachsen ihres Beamten- und Militärapparats.",4568,1.0,1.0,zukünftig/projiziert,"Lenin wird zitiert, um vor dem Anwachsen staatlicher Bürokratie und Militärapparat zu warnen; der Staat erscheint als kritisiertes Machtphänomen, nicht als identitätsstiftendes Symbol."
