Keyword,Period,Year,Date,Hit_Cleaned,Hit,Index,Intensity,Valence,Temporality,Reasoning
Staat,1946-1969,1962.0,1962-01-19,"Die Vorbehalte gegen Impfungen jeglicher Art sind hierzulande indessen ungeheuer stark, und so fällt denn der Vergleich' des sogenannten ""Durchimpfungsgrades"", das heißt der konsequent fortgesetzten Impfungen, unter einigen Staaten erschreckend aus:","Die Vorbehalte gegen Impfungen jeglicher Art sind hierzulande indessen ungeheuer stark, und so fällt denn der Vergleich' des sogenannten ""Durchimpfungsgrades"", das heißt der konsequent fortgesetzten Impfungen, unter einigen Staaten erschreckend aus:",4258,1.0,3.0,gegenwärtig/neutral,"’Staaten’ wird deskriptiv als Vergleichseinheit aktueller Länder/Regierungen verwendet, ohne ethnisierende oder stolzbekundende Rhetorik."
Staat,1946-1969,1962.0,1962-08-03,"Es darf nicht Sache des Staates sein, sich ausgleichend in einen Prozeß einzuschalten, der von den Betroffenen selbst, eventuell unter Opferung ihrer eigenen Vermögenssubstanz, ertragen werden muß.","Es darf nicht Sache des Staates sein, sich ausgleichend in einen Prozeß einzuschalten, der von den Betroffenen selbst, eventuell unter Opferung ihrer eigenen Vermögenssubstanz, ertragen werden muß.",4263,1.0,2.0,gegenwärtig/neutral,Lehnt gegenwärtig staatliches Eingreifen ab und betont individuelle Verantwortung statt kollektivistische oder identitäre Rhetorik.
Staat,1946-1969,1962.0,1962-06-22,"Tatsache ist, daß die Vereinigten Staaten, deren Büchermarkt lange Zeit im Vergleich zur Größe des Landes ungewöhnlich gering war, in den letzten Jahren von einer wahren Lesewut erfaßt worden sind, die sich besonders in der jüngeren Generation bemerkbar macht.","Tatsache ist, daß die Vereinigten Staaten, deren Büchermarkt lange Zeit im Vergleich zur Größe des Landes ungewöhnlich gering war, in den letzten Jahren von einer wahren Lesewut erfaßt worden sind, die sich besonders in der jüngeren Generation bemerkbar macht.",4261,1.0,3.0,gegenwärtig/neutral,"Der Begriff bezeichnet deskriptiv das politische Gemeinwesen der USA im Zusammenhang mit einem gegenwärtigen Lesetrend, ohne ethnische Rhetorik oder ideologische Aufladung."
Staat,1946-1969,1962.0,1962-12-07,"Der landwirtschaftliche Protektionismus der EWG bedroht nicht nur das weiße und das farbige Commonwealth, sondern auch Argentinien, Kanada und auch die Vereinigten Staaten.","Der landwirtschaftliche Protektionismus der EWG bedroht nicht nur das weiße und das farbige Commonwealth, sondern auch Argentinien, Kanada und auch die Vereinigten Staaten.",4262,1.0,2.0,zukünftig/projiziert,’Staat’ bezeichnet hier souveräne ökonomische Akteure ohne ethnischen Einschlag und erscheint als betroffenes/bedrohtes Subjekt mit Blick auf mögliche zukünftige Folgen.
Staat,1946-1969,1962.0,1962-03-23,In den Vereinigten Staaten von Amerika hat eben diese Frage im letzten Jahr einen Wirbel in der öffentlichen Meinung hervorgerufen.,In den Vereinigten Staaten von Amerika hat eben diese Frage im letzten Jahr einen Wirbel in der öffentlichen Meinung hervorgerufen.,4260,1.0,3.0,gegenwärtig/neutral,Der Ländername fungiert hier als neutrale Bezeichnung des politischen Gemeinwesens; der Satz berichtet sachlich über eine im letzten Jahr aufgetretene öffentliche Debatte.
Staat,1946-1969,1962.0,1962-10-12,"Die Bundesjuristen in Washington meinen heute, daß dieser Appell dem Versuch doch nahegekommen sei, die Regierung der Vereinigten Staaten mit Gewalt zu stürzen. -","Die Bundesjuristen in Washington meinen heute, daß dieser Appell dem Versuch doch nahegekommen sei, die Regierung der Vereinigten Staaten mit Gewalt zu stürzen. -",4266,1.0,1.0,gegenwärtig/neutral,"Der Staat erscheint als aktuelle Regierungsinstanz und rechtliches Schutzobjekt, nicht als ethnisch identitätsstiftendes Symbol."
Staat,1946-1969,1962.0,1962-04-06,"Höhepunkt mit allem Glanz, den auch kommunistische Staaten lieben: Festempfang durch Premierminister Cyrankiewicz im Schloß Natolin.","Höhepunkt mit allem Glanz, den auch kommunistische Staaten lieben: Festempfang durch Premierminister Cyrankiewicz im Schloß Natolin.",4265,1.0,4.0,gegenwärtig/neutral,"‚Staat‘ bezeichnet hier gegenwärtige kommunistische Regime als politische Akteure und wird im Zusammenhang mit repräsentativem Glanz eher positiv/staatsstolz konnotiert, nicht ethnisch aufgeladen."
Staat,1946-1969,1962.0,1962-05-04,"Der 13. August sei durch diese neueste kommunistische Maßnahme ""in den Schatten gestellt worden""; man spricht von Ulbrichts Staat als einer sowjetischen ""Wirtschaftskolonie"" und meint, dies bedeute nun den ""totalen Ausverkauf"" Mitteldeutschlands.","Der 13. August sei durch diese neueste kommunistische Maßnahme ""in den Schatten gestellt worden""; man spricht von Ulbrichts Staat als einer sowjetischen ""Wirtschaftskolonie"" und meint, dies bedeute nun den ""totalen Ausverkauf"" Mitteldeutschlands.",4264,4.0,1.0,zukünftig/projiziert,Der Begriff wird abwertend als fremdgesteuerter ‚Staat‘ dargestellt und als Vorbote eines drohenden Ausverkaufs Mitteldeutschlands gezeichnet.
Staat,1946-1969,1962.0,1962-04-13,Die neutralen Staaten ringen um einen Platz in der EWG,Die neutralen Staaten ringen um einen Platz in der EWG,4267,1.0,3.0,zukünftig/projiziert,"Bezieht sich auf souveräne politische Akteure im Beitrittsstreben zur EWG, nicht auf ethnische Blutgemeinschaft; deskriptiv und auf eine zukünftige Positionierung gerichtet."
Staat,1946-1969,1962.0,1962-11-09,"Zwei Wochen, die genügt haben, unseren Staat ins Wanken zu bringen, den Glauben an die Integrität seiner Institutionen zu erschüttern und das Mißtrauen gegenüber den Bonner Gefälligkeitspolitikern wild und ungehemmt emporschießen zu lassen.","Zwei Wochen, die genügt haben, unseren Staat ins Wanken zu bringen, den Glauben an die Integrität seiner Institutionen zu erschüttern und das Mißtrauen gegenüber den Bonner Gefälligkeitspolitikern wild und ungehemmt emporschießen zu lassen.",4269,1.0,1.0,gegenwärtig/neutral,"Bezieht sich auf die staatlichen Institutionen, deren Integrität aktuell erschüttert und kritisiert wird."
Staat,1946-1969,1962.0,1962-06-22,"Heute gibt es in den Vereinigten Staaten rund 200 Verleger von Taschenbüchern, von denen 45 erst im Laufe des Jahres 1961 diesen Geschäftszweig aufgenommen haben.","Heute gibt es in den Vereinigten Staaten rund 200 Verleger von Taschenbüchern, von denen 45 erst im Laufe des Jahres 1961 diesen Geschäftszweig aufgenommen haben.",4270,1.0,3.0,gegenwärtig/neutral,Rein sachliche Ortsangabe zur Zahl von Verlegern in den Vereinigten Staaten ohne nationalistische oder emotional aufgeladene Wertung.
Staat,1946-1969,1962.0,1962-10-05,"Während der amerikanische Plandie Erhöhung der internationalen Liquidität dadurch verwirklichen will, daß die einzelnen Staaten nicht nur einseitig Dollars und Pfunde als Devisenreserven halten, sondern ihre Währungen gegenseitig akkumulieren sollen, erstrebt der Maudling-Plan das gleiche Ziel dadurch, daß die Devisenüberschüsse der einzelnen Länder beim Internationalen Währungsfonds als ""Pool"" angelegt werden können.","Während der amerikanische Plandie Erhöhung der internationalen Liquidität dadurch verwirklichen will, daß die einzelnen Staaten nicht nur einseitig Dollars und Pfunde als Devisenreserven halten, sondern ihre Währungen gegenseitig akkumulieren sollen, erstrebt der Maudling-Plan das gleiche Ziel dadurch, daß die Devisenüberschüsse der einzelnen Länder beim Internationalen Währungsfonds als ""Pool"" angelegt werden können.",4268,1.0,3.0,zukünftig/projiziert,"Die Formulierung behandelt die ‚Staaten‘ als neutrale, handlungsfähige Akteure internationaler Wirtschaftspolitik und beschreibt geplante/erwartete Maßnahmen."
Staat,1946-1969,1962.0,1962-08-03,Und schließlich spielt in dem Stück auch der Staat eine Rolle.,Und schließlich spielt in dem Stück auch der Staat eine Rolle.,4276,1.0,3.0,gegenwärtig/neutral,Neutraler Verweis auf die gegenwärtige Institution im Theaterstück ohne nationalistische Konnotation.
Staat,1946-1969,1962.0,1962-07-20,Die deutschen Werften wollen weitere Hilfe vom Staat.,Die deutschen Werften wollen weitere Hilfe vom Staat.,4275,1.0,3.0,gegenwärtig/neutral,"Der Staat wird hier als gegenwärtiger, ziviler Leistungsträger für wirtschaftliche Hilfe adressiert; keine ethnisch-nationalistische oder identitätsstiftende Rhetorik."
Staat,1946-1969,1962.0,1962-10-12,"Dazu gehören die Verantwortung Europas gegenüber anderen Kontinenten, das Verhältnis von Kirche und Staat, die Zusammenarbeit der Generationen und die Aktivierung der Laien in der Kirche.","Dazu gehören die Verantwortung Europas gegenüber anderen Kontinenten, das Verhältnis von Kirche und Staat, die Zusammenarbeit der Generationen und die Aktivierung der Laien in der Kirche.",4274,1.0,2.0,gegenwärtig/neutral,"Institutionell-deskriptive Nennung des kirchlich-staatlichen Verhältnisses als aktuelle Herausforderung, ohne ethnische oder identitär-stolze Aufladung."
Staat,1946-1969,1962.0,1962-06-08,Sie agieren ebensowenig für den bundesrepublikanischen Staat wie Sartre oder Picasso für den Staat de Gaulles.,Sie agieren ebensowenig für den bundesrepublikanischen Staat wie Sartre oder Picasso für den Staat de Gaulles.,4272,1.0,3.0,gegenwärtig/neutral,"Bezieht sich auf die bundesrepublikanische Staatsordnung als gegenwärtiges, staatsbürgerlich-verfasstes politisches Subjekt, nicht auf eine ethnisch oder biologisch definierte Gemeinschaft."
Staat,1946-1969,1962.0,1962-04-06,Der Staat sollte nicht unmittelbar tätig werden.,Der Staat sollte nicht unmittelbar tätig werden.,4273,1.0,2.0,zukünftig/projiziert,"Formuliert normativ Zurückhaltung gegenüber staatlichem Eingreifen und richtet sich auf zukünftiges Handeln, ohne nationalistisch-ethnische Konnotation."
Staat,1946-1969,1962.0,1962-12-14,"Föderalismus im Unternehmen ist nun allerdings nur da möglich, wo der klassische Unternehmer so abgeschafft ist wie im Staat der absolute Monarch, und wo an Stelle des ""l'état c'est moi"" die andere Einsicht tritt, daß Führung des Staates so gut wie Führung des Unternehmens nur möglich ist unter dem Aspekt des allgemeinen, des öffentlichen Interesses.","Föderalismus im Unternehmen ist nun allerdings nur da möglich, wo der klassische Unternehmer so abgeschafft ist wie im Staat der absolute Monarch, und wo an Stelle des ""l'état c'est moi"" die andere Einsicht tritt, daß Führung des Staates so gut wie Führung des Unternehmens nur möglich ist unter dem Aspekt des allgemeinen, des öffentlichen Interesses.",4277,1.0,1.0,zukünftig/projiziert,Der Staat wird institutionell-kritisch gegenüber dem absolutistischen 'l'état c'est moi' dargestellt und als Träger des öffentlichen Interesses projektiert.
Staat,1946-1969,1963.0,1963-05-31,"So gut sich ein Versuch zur Selbstbeschränkung macht in dem Augenblick, da man nach der Hilfe des Staates ruft - die Erfahrungen, die man in der Seeschiffahrt mit dem Versuch gemacht hat, einen Tanker- und Tramppool zu bilden, lassen wenig Raum für optimistische Prognosen.","So gut sich ein Versuch zur Selbstbeschränkung macht in dem Augenblick, da man nach der Hilfe des Staates ruft - die Erfahrungen, die man in der Seeschiffahrt mit dem Versuch gemacht hat, einen Tanker- und Tramppool zu bilden, lassen wenig Raum für optimistische Prognosen.",4279,1.0,1.0,gegenwärtig/neutral,"Der Staat tritt als aktueller Hilfegeber/Verwaltungsakteur auf und wird kritisch im Sinne von Abhängigkeitserwägung behandelt, ohne nationalistische oder identitätsstiftende Zuspitzung."
Staat,1946-1969,1963.0,1963-12-06,"Der Autor identifiziert sich weder mit der Regierung noch mit der Opposition, sondern mit dem Staat.","Der Autor identifiziert sich weder mit der Regierung noch mit der Opposition, sondern mit dem Staat.",4280,1.0,4.0,gegenwärtig/neutral,"Betont eine gegenwärtige, institutionsbasierte Loyalität zur staatlichen Verfassungsordnung statt eine ethnisch-biologische Bindung."
Staat,1946-1969,1963.0,1963-08-30,Im Baumwollgebiet der südlichen Vereinigten Staaten ist Bienenzucht als Erwerbszweig fast ausgestorben.,Im Baumwollgebiet der südlichen Vereinigten Staaten ist Bienenzucht als Erwerbszweig fast ausgestorben.,4281,1.0,3.0,gegenwärtig/neutral,Das Wort erscheint nur als Bestandteil der geografischen Bezeichnung 'südlichen Vereinigten Staaten' und ist rein deskriptiv ohne ethnische oder symbolische Aufladung.
Staat,1946-1969,1963.0,1963-04-12,"ES ENTHÄLT, synoptisch angeordnet, Text und Neuübersetzung des 1797 entstandenen ""Rime of the Ancient Mariner"" und ein erläuterndes Nachwort des in den Vereinigten Staaten lehrenden Germanisten Heinz Politzer.","ES ENTHÄLT, synoptisch angeordnet, Text und Neuübersetzung des 1797 entstandenen ""Rime of the Ancient Mariner"" und ein erläuterndes Nachwort des in den Vereinigten Staaten lehrenden Germanisten Heinz Politzer.",4282,1.0,3.0,gegenwärtig/neutral,‚Staat‘ erscheint nur als lokalisierende Formulierung bei ‚Vereinigten Staaten‘ und ist sachlich/neutral ohne nationalistische Aufladung.
Staat,1946-1969,1963.0,1963-08-09,"Aber das eigene Haus ist in den Vereinigten Staaten ohnehin die übliche Art zu wohnen, weil der Platz keine so große Rolle spielt wie im engen Europa.","Aber das eigene Haus ist in den Vereinigten Staaten ohnehin die übliche Art zu wohnen, weil der Platz keine so große Rolle spielt wie im engen Europa.",4285,1.0,3.0,gegenwärtig/neutral,Bezieht sich deskriptiv auf das Land als Wohnraum (Vereinigte Staaten) ohne nationalistische Aufladung.
Staat,1946-1969,1963.0,1963-01-11,Die Erstausstattung wird den Staat etwa 32000 Mark kosten.,Die Erstausstattung wird den Staat etwa 32000 Mark kosten.,4284,1.0,3.0,zukünftig/projiziert,"Der Staat erscheint hier als sachlicher zahlender Akteur in einer haushaltsbezogenen Zukunftsaussage, ohne nationalistischen oder identitätsstiftenden Ton."
Staat,1946-1969,1963.0,1963-02-08,"Die Vereinigten Staaten möchten ihren Export steigern, denn Export schafft neue, dringend benötigte Arbeitsplätze.","Die Vereinigten Staaten möchten ihren Export steigern, denn Export schafft neue, dringend benötigte Arbeitsplätze.",4283,1.0,3.0,zukünftig/projiziert,"Der Staat wird sachlich als wirtschaftlich handelnder Akteur dargestellt, ohne ethnische oder nationalistische Rhetorik, und mit einem auf Zukunft gerichteten Ziel (Exportsteigerung)."
Staat,1946-1969,1963.0,1963-03-22,"Bei der gereizten Stimmung in den Vereinigten Staaten gegenüber Bonn, angesichts des deutsch-französischen Vertrages und seiner unmittelbaren Auswirkungen wollte der Kanzler nicht Stoff für neue Verstimmungen bieten.","Bei der gereizten Stimmung in den Vereinigten Staaten gegenüber Bonn, angesichts des deutsch-französischen Vertrages und seiner unmittelbaren Auswirkungen wollte der Kanzler nicht Stoff für neue Verstimmungen bieten.",4286,1.0,3.0,gegenwärtig/neutral,"Sachliche Bezugnahme auf die USA als außenpolitischen Akteur in aktueller diplomatischer Spannung, ohne ethnisch-nationalistische Aufladung."
Staat,1946-1969,1963.0,1963-11-29,Auch an der Deutschland-Politik der Vereinigten Staaten wird sich unter Johnson nichts ändern.,Auch an der Deutschland-Politik der Vereinigten Staaten wird sich unter Johnson nichts ändern.,4287,1.0,3.0,zukünftig/projiziert,Neutraler Verweis auf die US-Außenpolitik mit prognostizierter Kontinuität unter Johnson; keine ethnische oder stolzbesetzte Rhetorik.
Staat,1946-1969,1963.0,1963-09-06,Der Hurrikan drehte plötzlich auf die amerikanische Küste zu und verwüstete die Stadt Savannah im Staat Georgia.,Der Hurrikan drehte plötzlich auf die amerikanische Küste zu und verwüstete die Stadt Savannah im Staat Georgia.,4290,1.0,3.0,gegenwärtig/neutral,Sachliche Nennung der administrativen Einheit (State/Georgien) als Ortsangabe ohne ethnische oder patriotische Aufladung.
